TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSpdKnobPush;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
421.68;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;3.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.070388;-0.055179;-0.06690700000000001;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.209108145302;209.98461108101014;WD;0;
421.69;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;3.0;1.0;0.0;1.0;1.0;1.0;0.5685600000000001;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.28922;-0.10712;0.0;1.0;0.0;1.0;-0.063466;-0.037161;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.206402026362;209.98455846820482;WD;0;
421.7;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;3.0;1.0;0.0;1.0;1.0;1.0;0.55913;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.35349;-0.10712;0.0;1.0;0.0;1.0;-0.0046346;-0.0090088;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.203691301916;209.98450576607442;WD;0;
421.71;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;3.0;1.0;0.0;1.0;1.0;1.0;0.5685600000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.06427000000000001;0.32135;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.011261;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.200975972044;209.9844529746213;WD;0;
421.72;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;3.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.33206;-0.10712;0.0;1.0;0.0;1.0;-0.041549;-0.018018;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.19825603684;209.98440009384774;WD;0;
421.73;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;3.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.31064;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.0090088;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.195531496374;209.9843471237561;WD;0;
421.74;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;0.33206;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.075002;-0.032657;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.192802350743;209.98429406434877;WD;0;
421.75;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.55913;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.041666;-0.06690700000000001;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.190068600014;209.98424091562808;WD;0;
421.76;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.35349;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.036035000000000005;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.18733024428;209.98418767759642;WD;0;
421.77;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.07498200000000001;0.053558;0.31064;-0.10712;0.0;1.0;0.0;1.0;-0.0046346;-0.055179;-0.06690700000000001;0.020114;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.184587283624;209.98413435025608;WD;0;
421.78;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.33206;-0.07498200000000001;0.0;1.0;0.0;1.0;-0.0046346;-0.073196;-0.069214;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.181839718123;209.98408093360948;WD;0;
421.79;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.32135;-0.10712;0.0;1.0;0.0;1.0;-0.08077000000000001;0.0033783000000000003;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.179087547867;209.9840274276589;WD;0;
421.8;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.34277;-0.096405;0.0;1.0;0.0;1.0;-0.065773;-0.0090088;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.176330772938;209.98397383240678;WD;0;
421.81;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.32135;-0.096405;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.173569393412;209.9839201478553;WD;0;
421.82;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5717;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.33206;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.17080340938;209.98386637400702;WD;0;
421.83;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5717;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.075002;-0.037161;-0.069214;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.168032820922;209.98381251086417;WD;0;
421.84;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.55913;0.0;0.0;0.0;0.0;0.07498200000000001;0.06427000000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.042702;-0.0090088;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.165257628118;209.9837585584291;PFD;0;
421.85;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;0.32135;-0.096405;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.069214;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.162477831058;209.98370451670422;PFD;0;
421.86;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.34277;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.159693429814;209.98365038569176;PFD;0;
421.87;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5685600000000001;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.32135;-0.096405;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.069214;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.156904424482;209.98359616539423;PFD;0;
421.88;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.0046346;-0.073196;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.15411081514;209.98354185581394;PFD;0;
421.89;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.55913;0.0;0.0;0.0;0.0;0.096405;0.08569299999999999;0.29993000000000003;-0.096405;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.0090088;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.151312601867;209.98348745695318;PFD;0;
421.9;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5685600000000001;0.0;0.0;0.0;0.0;0.10712;0.07498200000000001;0.33206;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.0046346;-0.073196;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.148509784749;209.98343296881436;PFD;0;
421.91;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.08569299999999999;0.08569299999999999;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.078463;-0.073196;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.145702363869;209.9833783913998;PFD;0;
421.92;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.33206;-0.10712;0.0;1.0;0.0;1.0;-0.075002;-0.073196;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.14289033931;209.98332372471177;PFD;0;
421.93;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.32135;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.023092;-0.018018;-0.06690700000000001;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.140073711156;209.98326896875284;PFD;0;
421.94;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.096405;0.06427000000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.069214;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.137252479488;209.98321412352513;PFD;0;
421.95;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.134426644388;209.98315918903106;PFD;0;
421.96;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.041549;-0.037161;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.131596205943;209.98310416527312;PFD;0;
421.97;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.08569299999999999;0.06427000000000001;0.32135;-0.10712;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.128761164235;209.98304905225348;PFD;0;
421.98;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.35349;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.070388;-0.073196;-0.06806;0.020114;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.125921519342;209.98299384997455;PFD;0;
421.99;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;0.33206;-0.10712;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06806;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.123077271355;209.98293855843872;PFD;0;
422.0;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.096405;0.07498200000000001;0.33206;-0.10712;0.0;1.0;0.0;1.0;-0.042702;-0.073196;-0.06690700000000001;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.120228420346;209.98288317764826;PFD;0;
422.01;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5685600000000001;0.0;0.0;0.0;0.0;0.07498200000000001;0.06427000000000001;0.31064;-0.096405;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.069214;0.015671;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.117374966412;209.98282770760562;PFD;0;
422.02;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.096405;0.06427000000000001;0.33206;-0.08569299999999999;0.0;1.0;0.0;1.0;-0.043856;-0.037161;-0.06806;0.017893;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.114516909627;209.9827721483131;PFD;0;
422.03;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.56542;0.0;0.0;0.0;0.0;0.096405;0.06427000000000001;0.33206;-0.096405;0.0;1.0;0.0;1.0;-0.065773;-0.032657;-0.06690700000000001;0.016782;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.111654250073;209.982716499773;PFD;0;
422.04;0.0;0.0;11000.0;11000.0;0.0;10.0;15.0;4.0;1.0;0.0;1.0;1.0;1.0;0.5622699999999999;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;0.34277;-0.10712;0.0;1.0;0.0;1.0;-0.0046346;-0.073196;-0.06690700000000001;0.019003;0.0;1.0;1.0;26.194000000000006;26.194000000000006;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;11000.0;1.0;1.8;1800.0;136.0;110.0;136.0;1.0;4.0;8.0;210.0;210.0;18.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;8899.108786987837;209.98266076198783;PFD;0;
