TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeCpt80Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo160Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
339.99;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.08569299999999999;0.12854000000000002;-0.096405;0.1821;0.0;1.0;0.0;1.0;-0.098073;-0.018018;-0.06690700000000001;0.033444;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.660000348698;249.60375069383684;;0;
340.0;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.11783;-0.08569299999999999;0.1821;0.0;1.0;0.0;1.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.647934332965;249.60344011840968;;0;
340.01;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.08569299999999999;0.17139;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06575299999999999;0.033444;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.635863650521;249.60312942418477;;0;
340.02;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.11783;-0.10712;0.1821;0.0;1.0;0.0;1.0;-0.041549;-0.018018;-0.0646;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.62378830145;249.60281861116553;;0;
340.03;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.11783;-0.08569299999999999;0.17139;0.0;1.0;0.0;1.0;-0.023092;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.611708285847;249.60250767935537;;0;
340.04;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.10712;0.11783;-0.08569299999999999;0.1821;0.0;1.0;0.0;1.0;-0.077309;-0.034909;-0.0646;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.599623603805;249.60219662875758;;0;
340.05;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.11783;0.11783;-0.06427000000000001;0.17139;0.0;1.0;0.0;1.0;-0.10499;-0.014639;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.587534255408;249.60188545937567;;0;
340.06;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.11783;0.1821;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.575440240755;249.60157417121297;;0;
340.07;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.06427000000000001;0.17139;0.0;1.0;0.0;1.0;-0.065773;-0.0090088;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.56334155993;249.6012627642729;;0;
340.08;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.12854000000000002;0.1821;0.0;1.0;0.0;1.0;-0.054238;-0.037161;-0.0646;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.55123821303;249.60095123855874;;0;
340.09;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.053558;0.17139;0.0;1.0;0.0;1.0;-0.041549;-0.027026;-0.0646;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.539130200143;249.60063959407407;;0;
340.1;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.06427000000000001;0.17139;0.0;1.0;0.0;1.0;-0.098073;-0.073196;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.527017521357;249.60032783082204;;0;
340.11;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.10712;0.11783;-0.11783;0.1821;0.0;1.0;0.0;1.0;-0.10615;-0.036035000000000005;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.514900176766;249.60001594880623;;0;
340.12;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.11783;0.11783;-0.096405;0.17139;0.0;1.0;0.0;1.0;-0.095766;-0.073196;-0.0646;0.032333;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.502778166461;249.59970394802994;;0;
340.13;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.12854000000000002;-0.053558;0.1821;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.041666;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.490651490532;249.59939182849655;;0;
340.14;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.096405;0.1821;0.0;1.0;0.0;1.0;-0.098073;-0.073196;-0.0646;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.478520149072;249.5990795902095;;0;
340.15;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.096405;0.17139;0.0;1.0;0.0;1.0;-0.058852;-0.018018;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.466384142172;249.59876723317217;;0;
340.16;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.07498200000000001;0.1821;0.0;1.0;0.0;1.0;-0.050777;-0.073196;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.454243469916;249.5984547573879;;0;
340.17;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.053558;0.17139;0.0;1.0;0.0;1.0;-0.098073;-0.073196;-0.0646;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.442098132407;249.59814216286009;;0;
340.18;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.096405;0.12854000000000002;-0.10712;0.19281;0.0;1.0;0.0;1.0;-0.054238;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.429948129724;249.59782944959215;;0;
340.19;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42708;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.07498200000000001;0.1821;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.417793461964;249.59751661758747;;0;
340.2;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.08569299999999999;0.1821;0.0;1.0;0.0;1.0;-0.10499;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.405634129216;249.5972036668494;;0;
340.21;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.032135000000000004;0.16068;0.0;1.0;0.0;1.0;-0.10269;-0.013513;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.393470131572;249.59689059738142;;0;
340.22;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.11783;0.1821;0.0;1.0;0.0;1.0;-0.041549;-0.027026;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.381301469122;249.59657740918678;;0;
340.23;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.053558;0.17139;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.0646;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.36912814196;249.59626410226895;;0;
340.24;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.08569299999999999;0.19281;0.0;1.0;0.0;1.0;-0.05654500000000001;-0.027026;-0.06690700000000001;0.033444;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.356950150175;249.59595067663133;;0;
340.25;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.053558;0.1821;0.0;1.0;0.0;1.0;-0.041549;-0.018018;-0.063446;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.344767493856;249.59563713227723;;0;
340.26;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.07498200000000001;0.16068;0.0;1.0;0.0;1.0;-0.10038;-0.036035000000000005;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.332580173095;249.59532346921014;;0;
340.27;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;-0.083077;-0.073196;-0.0646;0.033444;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.320388187984;249.5950096874334;;0;
340.28;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.06427000000000001;0.17139;0.0;1.0;0.0;1.0;-0.095766;-0.073196;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.30819153861;249.59469578695035;;0;
340.29;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4145100000000001;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.010712;0.12854000000000002;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06690700000000001;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.295990225068;249.5943817677645;;0;
340.3;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.41765;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.11783;0.19281;0.0;1.0;0.0;1.0;-0.050777;-0.073196;-0.0646;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.283784247451;249.59406762987908;;0;
340.31;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.096405;0.19281;0.0;1.0;0.0;1.0;-0.10269;-0.018018;-0.06690700000000001;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.271573605845;249.59375337329755;;0;
340.32;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.43023;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.14995999999999998;0.1821;0.0;1.0;0.0;1.0;-0.06808099999999999;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.259358300342;249.59343899802334;;0;
340.33;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.096405;0.12854000000000002;-0.07498200000000001;0.17139;0.0;1.0;0.0;1.0;-0.041549;-0.036035000000000005;-0.06575299999999999;0.033444;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.247138331037;249.5931245040598;;0;
340.34;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.08569299999999999;0.11783;-0.12854000000000002;0.19281;0.0;1.0;0.0;1.0;-0.083077;-0.018018;-0.06575299999999999;0.035666;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.234913698014;249.59280989141027;;0;
340.35;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.42394;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.10712;0.19281;0.0;1.0;0.0;1.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.22268440137;249.59249516007827;;0;
340.36;0.0;0.0;9000.0;9000.0;0.0;10.0;55.0;28.0;1.0;1.0;1.0;1.0;0.4208;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.11783;0.19281;0.0;1.0;0.0;1.0;-0.041549;-0.073196;-0.06575299999999999;0.034555;0.0;1.0;1.0;0.0;0.0;24.663;24.663;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;9000.0;1.0;1800.0;-67.0;90.0;-67.0;1.0;4.0;8.0;100.0;100.0;18.0;1.0;29.91;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;8984.21045044119;249.59218031006702;;0;
