TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_TRIM_CP_RUDDER_RESET;P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
388.16;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21644;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.06427000000000001;0.053558;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.073196;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.19725262451;249.95713445190427;WD;0;
388.17;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21015;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;0.0045044;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.192316106259;249.95705895221332;WD;0;
388.18;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.06427000000000001;0.06427000000000001;0.021423;0.0;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.019144;-0.06806;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.187375275453;249.95698338656572;WD;0;
388.19;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21015;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.070388;-0.073196;-0.069214;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.182430132189;249.95690775496286;WD;0;
388.2;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.021423;0.042847;0.0;1.0;0.0;1.0;0.0;-0.070388;-0.04054;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.177480676537;249.95683205740588;WD;0;
388.21;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;-0.08569299999999999;0.096405;0.0;1.0;0.0;1.0;0.0;-0.043856;-0.073196;-0.069214;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.172526908585;249.95675629389595;WD;0;
388.22;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;0.032135000000000004;0.0;0.0;1.0;0.0;1.0;0.0;-0.041549;0.0033783000000000003;-0.069214;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.16756882841;249.9566804644345;WD;0;
388.23;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21015;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.073196;-0.06806;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.162606436103;249.9566045690227;WD;0;
388.24;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.053558;0.053558;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.157639731737;249.95652860766185;WD;0;
388.25;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21015;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.11783;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.152668715396;249.95645258035307;WD;0;
388.26;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;0.010712;0.021423;0.0;1.0;0.0;1.0;0.0;-0.017324000000000003;-0.006756600000000001;-0.06806;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.14769338716;249.95637648709769;WD;0;
388.27;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21644;0.0;0.0;0.0;0.0;0.053558;0.096405;-0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.06806;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.142713747118;249.95630032789705;WD;0;
388.28;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21644;0.0;0.0;0.0;0.0;0.08569299999999999;0.07498200000000001;-0.053558;0.06427000000000001;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.0090088;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.137729795346;249.95622410275237;WD;0;
388.29;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21015;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.034909;-0.06806;0.026779;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.132741531927;249.95614781166478;WD;0;
388.3;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.021423;0.042847;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.127748956946;249.95607145463558;WD;0;
388.31;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.06427000000000001;0.07498200000000001;-0.10712;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.0045044;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.12275207048;249.95599503166613;WD;0;
388.32;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.042847;0.042847;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.028152;-0.06806;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.117750872612;249.9559185427576;WD;0;
388.33;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21644;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.096405;0.096405;0.0;1.0;0.0;1.0;0.0;-0.084231;-0.032657;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.112745363427;249.9558419879112;WD;0;
388.34;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.042847;0.042847;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.107735542999;249.95576536712824;WD;0;
388.35;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.06427000000000001;0.06427000000000001;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.073196;-0.069214;0.026779;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.102721411424;249.95568868041;WD;0;
388.36;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.06427000000000001;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.070388;-0.037161;-0.06690700000000001;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.09770296877;249.95561192775773;WD;0;
388.37;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.041549;0.0033783000000000003;-0.070367;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.09268021513;249.95553510917253;WD;0;
388.38;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.021423;0.042847;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.073196;-0.069214;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.087653150573;249.95545822465579;WD;0;
388.39;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.13925;0.11783;0.0;1.0;0.0;1.0;0.0;-0.023092;0.0;-0.069214;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.082621775191;249.95538127420883;WD;0;
388.4;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.07498200000000001;0.096405;-0.14995999999999998;0.11783;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.018018;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.077586089068;249.95530425783278;WD;0;
388.41;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.06427000000000001;0.10712;-0.13925;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.010135;-0.06806;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.072546092277;249.95522717552893;WD;0;
388.42;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.010712;0.021423;0.0;1.0;0.0;1.0;0.0;-0.065773;-0.032657;-0.06690700000000001;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.0675017849;249.9551500272984;WD;0;
388.43;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20072;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.10712;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.038287;-0.06806;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.062453167026;249.95507281314278;WD;0;
388.44;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.21015;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.096405;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06806;0.026779;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.057400238737;249.95499553306303;WD;0;
388.45;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.10712;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.0090088;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.05234300011;249.95491818706049;WD;0;
388.46;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.2133;0.0;0.0;0.0;0.0;0.07498200000000001;0.07498200000000001;-0.042847;0.042847;0.0;1.0;0.0;1.0;0.0;-0.075002;0.0033783000000000003;-0.06806;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.047281451221;249.95484077513635;WD;0;
388.47;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.08569299999999999;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.024774;-0.06806;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.042215592168;249.95476329729198;WD;0;
388.48;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20701;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.07498200000000001;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.037145423023;249.9546857535286;WD;0;
388.49;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20072;0.0;0.0;0.0;0.0;0.06427000000000001;0.096405;-0.12854000000000002;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.06806;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.032070943867;249.9546081438474;WD;0;
388.5;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.07498200000000001;0.08569299999999999;-0.07498200000000001;0.06427000000000001;0.0;1.0;0.0;1.0;0.0;-0.051931;-0.073196;-0.069214;0.023447;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.026992154788;249.95453046824971;WD;0;
388.51;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.10712;0.096405;0.0;1.0;0.0;1.0;0.0;-0.035781;-0.073196;-0.06806;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.021909055858;249.95445272673663;WD;0;
388.52;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.19758;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.08569299999999999;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.075002;-0.018018;-0.070367;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.016821647168;249.95437491930963;WD;0;
388.53;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.19758;0.0;0.0;0.0;0.0;0.06427000000000001;0.08569299999999999;-0.11783;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.07961599999999999;-0.028152;-0.069214;0.024558;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.011729928796;249.95429704596978;WD;0;
388.54;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20072;0.0;0.0;0.0;0.0;0.053558;0.08569299999999999;-0.06427000000000001;0.06427000000000001;0.0;1.0;0.0;1.0;0.0;-0.070388;-0.034909;-0.06806;0.026779;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.006633900823;249.9542191067185;WD;0;
388.55;0.0;0.0;10000.0;10000.0;0.0;10.0;35.0;43.0;1.0;1.0;1.0;1.0;0.20387;0.0;0.0;0.0;0.0;0.053558;0.07498200000000001;-0.096405;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.077309;-0.037161;-0.069214;0.025668;1.0;1.0;25.887;25.887;24.663;24.663;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;29.91;10000.0;1.0;3500.0;138.0;100.0;138.0;1.0;4.0;8.0;100.0;100.0;35.0;1.0;29.91;1.0;0.0;0.0;0.0;1.0;9897.001533563334;249.95414110155687;WD;0;
