TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_PEDAL_LEFT_BRAKE;P_PEDAL_LEFT_BRAKE_PERCENT;P_PEDAL_RIGHT_BRAKE;P_PEDAL_RIGHT_BRAKE_PERCENT;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AdaptSdpMachPushBtn;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;FCU_AdaptRangeFo80Nm;ALTITUDE;SPEED;AOI;AlarmActive;AOIpT
279.1;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.08569299999999999;0.17139;0.0;1.0;0.0;1.0;0.0;-0.03232;-0.037161;-0.070367;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.468767746293;239.73560811642815;FCU;0;
279.11;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.11783;0.021423;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.453158091617;239.73527936293806;FCU;0;
279.12;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.10712;0.11783;0.0;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.051931;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.437538869797;239.7349504090716;FCU;0;
279.13;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.042847;0.16068;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.421910081104;239.73462125483593;FCU;0;
279.14;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.032135000000000004;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.049624;-0.073196;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.40627172582;239.73429190023828;FCU;0;
279.15;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.053558;0.13925;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.041666;-0.06806;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.39062380423;239.73396234528616;FCU;0;
279.16;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.06427000000000001;0.17139;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.018018;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.3749663166;239.73363258998668;WD;0;
279.17;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.10712;0.10712;0.0;0.13925;0.0;1.0;0.0;1.0;0.0;-0.021938;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.359299263222;239.73330263434713;WD;0;
279.18;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.12854000000000002;-0.096405;0.16068;0.0;1.0;0.0;1.0;0.0;-0.023092;0.0;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.343622644365;239.73297247837476;WD;0;
279.19;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46167;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.070367;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.327936460315;239.7326421220769;WD;0;
279.2;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.096405;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.312240711348;239.73231156546083;WD;0;
279.21;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.010712;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.073196;-0.06806;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.296535397738;239.73198080853373;WD;0;
279.22;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.096405;0.1821;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.280820519774;239.73164985130296;WD;0;
279.23;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.027026;-0.06806;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.265096077732;239.73131869377588;WD;0;
279.24;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.10712;0.096405;-0.053558;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.0090088;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.249362071885;239.73098733595953;WD;0;
279.25;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.096405;0.0;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.013863;0.0;-0.070367;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.233618502518;239.73065577786144;WD;0;
279.26;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.07498200000000001;0.17139;0.0;1.0;0.0;1.0;0.0;-0.038088;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.21786536991;239.73032401948865;WD;0;
279.27;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.021423;0.13925;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.202102674331;239.7299920608486;WD;0;
279.28;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.10712;0.10712;-0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.003481;-0.073196;-0.070367;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.186330416074;239.72965990194854;WD;0;
279.29;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.10712;0.010712;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.037161;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.170548595406;239.7293275427956;WD;0;
279.3;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46167;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.096405;0.17139;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.070367;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.154757212613;239.7289949833973;WD;0;
279.31;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.096405;0.11783;-0.021423;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.025399;-0.019144;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.138956267972;239.7286622237607;WD;0;
279.32;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.10712;0.096405;-0.042847;0.13925;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.019144;-0.069214;0.038998000000000005;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.123145761761;239.7283292638932;WD;0;
279.33;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.096405;0.032135000000000004;0.11783;0.0;1.0;0.0;1.0;0.0;-0.019631;0.0;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.107325694262;239.72799610380204;WD;0;
279.34;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.08569299999999999;0.10712;-0.10712;0.1821;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.028152;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.091496065746;239.72766274349442;WD;0;
279.35;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.096405;0.0;0.13925;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.075656876506;239.72732918297783;WD;0;
279.36;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.10712;-0.053558;0.16068;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06806;0.034555;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.059808126804;239.72699542225922;WD;0;
279.37;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.11783;0.010712;0.13925;0.0;1.0;0.0;1.0;0.0;-0.013863;-0.037161;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.04394981693;239.72666146134608;WD;0;
279.38;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;-0.032135000000000004;0.14995999999999998;0.0;1.0;0.0;1.0;0.0;-0.042702;-0.073196;-0.069214;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.02808194716;239.7263273002457;WD;0;
279.39;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.10712;0.010712;0.11783;0.0;1.0;0.0;1.0;0.0;-0.054238;-0.038287;-0.070367;0.035666;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9187.012204517778;239.7259929389653;WD;0;
279.4;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.10712;0.10712;0.021423;0.11783;0.0;1.0;0.0;1.0;0.0;-0.051931;-0.037161;-0.070367;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.996317529054;239.7256583775122;WD;0;
279.41;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.08569299999999999;0.096405;0.13925;0.042847;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06806;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.980420981272;239.72532361589347;WD;0;
279.42;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.096405;0.010712;0.11783;0.0;1.0;0.0;1.0;0.0;-0.024245;-0.018018;-0.06806;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.964514874708;239.72498865411663;WD;0;
279.43;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.46796;0.0;0.0;0.0;0.0;0.096405;0.10712;0.053558;0.096405;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.028152;-0.06806;0.036777;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.948599209647;239.72465349218893;WD;0;
279.44;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4711;0.0;0.0;0.0;0.0;0.096405;0.10712;0.042847;0.11783;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.04617;-0.06690700000000001;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.932673986365;239.72431813011747;WD;0;
279.45;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.47424;0.0;0.0;0.0;0.0;0.096405;0.10712;0.08569299999999999;0.096405;0.0;1.0;0.0;1.0;0.0;-0.023092;-0.037161;-0.070367;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.916739205133;239.7239825679097;WD;0;
279.46;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.10712;0.021423;0.12854000000000002;0.0;1.0;0.0;1.0;0.0;-0.0046346;-0.073196;-0.069214;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.900794866246;239.72364680557283;WD;0;
279.47;0.0;0.0;12000.0;12000.0;0.0;16.0;1.0;41.0;1.0;0.0;1.0;1.0;1.0;0.4648100000000001;0.0;0.0;0.0;0.0;0.096405;0.10712;0.07498200000000001;0.08569299999999999;0.0;1.0;0.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06806;0.037888;0.0;1.0;1.0;26.5;26.5;24.149;24.149;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;29.91;12000.0;1.0;0.0;1900.0;140.0;120.0;140.0;1.0;4.0;8.0;100.0;100.0;19.0;0.0;0.0;1.0;29.91;0.0;1.0;1.0;0.0;0.0;0.0;9186.884840969968;239.72331084311412;WD;0;
