TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;BMACHFCUSELOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
806.51;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.10712;-0.053558;0.16068;0.0;1.0;1.0;0.0;-0.081923;0.0;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7693845926096;130.11737400212894;;0;0
806.52;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.07498200000000001;0.16068;0.0;1.0;1.0;0.0;-0.013863;-0.009008799999999999;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7669668729854;130.117007780428;;0;0
806.53;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.10712;0.010712000000000001;0.13925;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.02027;-0.061139;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7645529705114;130.1166421246202;;0;0
806.54;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.09640499999999999;0.11782999999999999;-0.10712;0.1821;0.0;1.0;1.0;0.0;-0.042702;-0.073196;-0.062291999999999986;0.029001;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7621428851294;130.11627703473542;;0;0
806.55;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26989;0.08569299999999999;0.10712;-0.053558;0.17139000000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.055179;-0.063446;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7597366167793;130.1159125108034;;0;0
806.56;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26989;0.09640499999999999;0.10712;-0.053558;0.14995999999999998;0.0;1.0;1.0;0.0;-0.07269500000000001;-0.038287;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7573341654038;130.11554855285402;;0;0
806.57;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.042847;0.16068;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.059985000000000004;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7549355309427;130.1151851609171;;0;0
806.58;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.11782999999999999;-0.11782999999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.070388;-0.055179;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7525407133382;130.11482233502238;;0;0
806.59;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;-0.07498200000000001;0.17139000000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.028151999999999996;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.750149712531;130.1144600751998;;0;0
806.6;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.10712;0.1821;0.0;1.0;1.0;0.0;-0.070388;-0.037161;-0.061139;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7477625284628;130.11409838147907;;0;0
806.61;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.11782999999999999;-0.08569299999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.070388;0.0;-0.061139;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7453791610742;130.11373725389004;;0;0
806.62;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26989;0.08569299999999999;0.09640499999999999;-0.12854000000000002;0.1821;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.055179;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7429996103065;130.11337669246257;;0;0
806.63;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.08569299999999999;0.10712;-0.07498200000000001;0.16068;0.0;1.0;1.0;0.0;-0.023091999999999998;0.009008799999999999;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7406238761007;130.1130166972264;;0;0
806.64;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.08569299999999999;0.11782999999999999;-0.10712;0.17139000000000001;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7382519583985;130.11265726821145;;0;0
806.65;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.08569299999999999;0.10712;-0.08569299999999999;0.1821;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.061139;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7358838571406;130.11229840544743;;0;0
806.66;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.25731;0.10712;0.09640499999999999;-0.07498200000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.083077;-0.055179;-0.061139;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7335195722683;130.1119401089643;;0;0
806.67;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.08569299999999999;0.10712;-0.08569299999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.0046346;0.0;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7311591037228;130.11158237879172;;0;0
806.68;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.09640499999999999;0.11782999999999999;-0.08569299999999999;0.16068;0.0;1.0;1.0;0.0;-0.07961599999999999;0.0;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7288024514455;130.1112252149596;;0;0
806.69;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.10712;0.10712;-0.042847;0.16068;0.0;1.0;1.0;0.0;-0.058852;0.0;-0.061139;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7264496153775;130.11086861749774;;0;0
806.7;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.10712;0.10712;-0.09640499999999999;0.1821;0.0;1.0;1.0;0.0;-0.013863;0.0;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7241005954595;130.11051258643596;;0;0
806.71;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.08569299999999999;0.11782999999999999;-0.06427000000000001;0.16068;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7217553916337;130.11015712180406;;0;0
806.72;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26989;0.10712;0.11782999999999999;-0.08569299999999999;0.1821;0.0;1.0;1.0;0.0;-0.0046346;0.0;-0.063446;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.71941400384;130.1098022236319;;0;0
806.73;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.25731;0.07498200000000001;0.10712;-0.053558;0.16068;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.061139;0.029001;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7170764320206;130.10944789194923;;0;0
806.74;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.11782999999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.061139;0.025668;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.714742676116;130.10909412678592;;0;0
806.75;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.08569299999999999;0.09640499999999999;-0.09640499999999999;0.16068;0.0;1.0;1.0;0.0;-0.0046346;0.0;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7124127360678;130.1087409281718;;0;0
806.76;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.08569299999999999;0.10712;-0.10712;0.19280999999999998;0.0;1.0;1.0;0.0;-0.020784;-0.037161;-0.062291999999999986;0.025668;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.710086611817;130.1083882961367;;0;0
806.77;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.06427000000000001;0.16068;0.0;1.0;1.0;0.0;-0.075002;-0.073196;-0.061139;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.707764303305;130.10803623071033;;0;0
806.78;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.11782999999999999;-0.11782999999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.032657;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7054458104724;130.10768473192257;;0;0
806.79;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.07498200000000001;0.10712;-0.07498200000000001;0.16068;0.0;1.0;1.0;0.0;-0.0046346;-0.073196;-0.062291999999999986;0.025668;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7031311332614;130.10733379980334;;0;0
806.8;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.11782999999999999;-0.07498200000000001;0.16068;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.036035000000000005;-0.063446;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.7008202716127;130.1069834343823;;0;0
806.81;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.08569299999999999;0.10712;-0.053558;0.16068;0.0;1.0;1.0;0.0;-0.0046346;-0.0022521999999999998;-0.061139;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6985132254665;130.10663363568938;;0;0
806.82;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;-0.12854000000000002;0.1821;0.0;1.0;1.0;0.0;-0.07961599999999999;0.0;-0.063446;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6962099947648;130.10628440375436;;0;0
806.83;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.09640499999999999;0.10712;-0.09640499999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.019144;-0.061139;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6939105794493;130.10593573860703;;0;0
806.84;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.10712;0.10712;-0.11782999999999999;0.1821;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.06869199999999999;-0.063446;0.025668;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6916149794604;130.10558764027724;;0;0
806.85;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;11.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.11782999999999999;-0.06427000000000001;0.17139000000000001;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.037161;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6893231947395;130.10524010879482;;0;0
806.86;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.09640499999999999;0.11782999999999999;-0.13925;0.1821;0.0;1.0;1.0;0.0;-0.0046346;-0.009008799999999999;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6870352252286;130.10489314418956;;0;0
806.87;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;-0.08569299999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.055179;-0.059985000000000004;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6847510708674;130.10454674649122;;0;0
806.88;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.2636;0.09640499999999999;0.10712;-0.14995999999999998;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;0.0033783000000000003;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6824707315975;130.10420091572976;;0;0
806.89;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.2636;0.08569299999999999;0.10712;-0.08569299999999999;0.1821;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.062291999999999986;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6801942073612;130.10385565193494;;0;0
806.9;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.26989;0.09640499999999999;0.10712;-0.11782999999999999;0.1821;0.0;1.0;1.0;0.0;-0.013863;0.0;-0.063446;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6779214980982;130.1035109551365;;0;0
806.91;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.2636;0.08569299999999999;0.11782999999999999;-0.12854000000000002;0.17139000000000001;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6756526037507;130.10316682536438;;0;0
806.92;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.09640499999999999;0.10712;-0.16068;0.1821;0.0;1.0;1.0;0.0;-0.03232;-0.009008799999999999;-0.061139;0.026779;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.673387524259;130.10282326264831;;0;0
806.93;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.26674000000000003;0.08569299999999999;0.10712;-0.09640499999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.065773;-0.037161;-0.063446;0.029001;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6711262595652;130.10248026701817;;0;0
806.94;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.26045999999999997;0.08569299999999999;0.09640499999999999;-0.14995999999999998;0.19280999999999998;0.0;1.0;1.0;0.0;-0.023091999999999998;0.0;-0.063446;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.6688688096099;130.1021378385037;;0;0
806.95;0.0;0.0;3000.0;3000.0;0.0;16.0;49.0;12.0;1.0;1.0;1.0;1.0;0.25731;0.07498200000000001;0.09640499999999999;-0.13925;0.19280999999999998;0.0;1.0;1.0;0.0;-0.041549;-0.046169999999999996;-0.062291999999999986;0.027889999999999998;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;0.0;-1900.0;128.0;30.0;128.0;2.21;4.0;8.0;134.0;134.0;-19.0;1.0;29.91;1.0;0.0;0.0;1.0;1400.666615174334;130.1017959771348;;0;0
