TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_WARNING_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1035.1;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.32135;-0.053558;1.0;1.0;0.0;-0.03232;-0.073196;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9612109897835;120.09878376063631;;0;0
1035.11;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.5214;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.03232;-0.037161;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.956601242169;120.09855299023118;;0;0
1035.12;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.08569299999999999;1.0;1.0;0.0;-0.08884500000000001;-0.034908999999999996;-0.056525;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9519969133792;120.09832248609405;;0;0
1035.13;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.07961599999999999;-0.018018;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.947398003432;120.09809224823759;;0;0
1035.14;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-0.092305;-0.028151999999999996;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9428045123452;120.09786227667452;;0;0
1035.15;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.07498200000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.041549;-0.028151999999999996;-0.054217999999999995;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9382164401368;120.09763257141758;;0;0
1035.16;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.28922;-0.10712;1.0;1.0;0.0;-0.03232;-0.034908999999999996;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9336337868253;120.0974031324794;;0;0
1035.17;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.25708000000000003;-0.07498200000000001;1.0;1.0;0.0;-0.058852;0.0056305;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9290565524275;120.09717395987269;;0;0
1035.18;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.053558;0.29993000000000003;-0.10712;1.0;1.0;0.0;-0.03232;-0.037161;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9244847369625;120.09694505361013;;0;0
1035.19;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.07498200000000001;0.06427000000000001;0.28922;-0.08569299999999999;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9199183404476;120.09671641370448;;0;0
1035.2;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.041549;-0.032657;-0.056525;0.025668;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9153573629005;120.09648804016837;;0;0
1035.21;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.08569299999999999;0.06427000000000001;0.25708000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.085384;-0.037161;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9108018043394;120.09625993301455;;0;0
1035.22;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.07498200000000001;0.07498200000000001;0.33205999999999997;-0.08569299999999999;1.0;1.0;0.0;-0.060006;-0.028151999999999996;-0.056525;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9062516647818;120.09603209225568;;0;0
1035.23;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.06427000000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.08769099999999999;-0.032657;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.9017069442466;120.09580451790444;;0;0
1035.24;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.09640499999999999;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.093459;-0.037161;-0.054217999999999995;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.897167642751;120.09557720997357;;0;0
1035.25;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.06427000000000001;0.07498200000000001;0.26779000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.058852;0.0078827;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8926337603127;120.09535016847576;;0;0
1035.26;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.07498200000000001;0.07498200000000001;0.31064;-0.08569299999999999;1.0;1.0;0.0;-0.041549;-0.032657;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8881052969505;120.09512339342369;;0;0
1035.27;0.0;0.0;3000.0;3000.0;0.0;11.0;12.0;59.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.07498200000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.041549;-0.032657;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.883582252681;120.09489688483005;;0;0
1035.28;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.06427000000000001;0.06427000000000001;0.29993000000000003;-0.10712;1.0;1.0;0.0;-0.093459;-0.036035000000000005;-0.056525;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8790646275231;120.09467064270756;;0;0
1035.29;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.07498200000000001;0.26779000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.038088;-0.055179;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8745524214944;120.0944446670689;;0;0
1035.3;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.08569299999999999;0.06427000000000001;0.32135;-0.10712;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8700456346135;120.09421895792678;;0;0
1035.31;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.2785;-0.09640499999999999;1.0;1.0;0.0;-0.093459;0.0045043999999999996;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8655442668974;120.09399351529389;;0;0
1035.32;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.07498200000000001;0.053558;0.29993000000000003;-0.10712;1.0;1.0;0.0;-0.081923;-0.019144;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.861048318364;120.09376833918292;;0;0
1035.33;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.06427000000000001;0.28922;-0.10712;1.0;1.0;0.0;-0.0046346;0.0;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8565577890315;120.09354342960656;;0;0
1035.34;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.06427000000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.093459;-0.037161;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8520726789184;120.0933187865775;;0;0
1035.35;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.06427000000000001;0.28922;-0.09640499999999999;1.0;1.0;0.0;-0.042702;-0.018018;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8475929880415;120.09309441010843;;0;0
1035.36;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.053558;0.29993000000000003;-0.09640499999999999;1.0;1.0;0.0;-0.07961599999999999;-0.064188;-0.056525;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8431187164194;120.09287030021211;;0;0
1035.37;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.2785;-0.10712;1.0;1.0;0.0;-0.08769099999999999;0.0;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.83864986407;120.0926464569012;;0;0
1035.38;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.07498200000000001;0.07498200000000001;0.33205999999999997;-0.10712;1.0;1.0;0.0;-0.092305;-0.010135;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8341864310107;120.09242288018835;;0;0
1035.39;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.08884500000000001;-0.036035000000000005;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8297284172602;120.09219957008636;;0;0
1035.4;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.09640499999999999;0.053558;0.32135;-0.09640499999999999;1.0;1.0;0.0;-0.075002;-0.036035000000000005;-0.053064;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.825275822836;120.09197652660782;;0;0
1035.41;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52455;0.08569299999999999;0.07498200000000001;0.32135;-0.09640499999999999;1.0;1.0;0.0;-0.09807300000000001;-0.014639;-0.055371000000000004;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8208286477561;120.09175374976549;;0;0
1035.42;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.09640499999999999;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.065773;-0.037161;-0.054217999999999995;0.025668;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8163868920378;120.09153123957199;;0;0
1035.43;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.07961599999999999;0.0;-0.056525;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8119505557002;120.09130899604014;;0;0
1035.44;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.06427000000000001;0.33205999999999997;-0.08569299999999999;1.0;1.0;0.0;-0.0046346;-0.037161;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8075196387601;120.09108701918255;;0;0
1035.45;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.0046346;-0.013512999999999999;-0.054217999999999995;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.8030941412362;120.0908653090119;;0;0
1035.46;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.07498200000000001;0.31064;-0.09640499999999999;1.0;1.0;0.0;-0.07961599999999999;-0.009008799999999999;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.798674063146;120.09064386554097;;0;0
1035.47;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.06427000000000001;0.33205999999999997;-0.10712;1.0;1.0;0.0;-0.08884500000000001;-0.073196;-0.055371000000000004;0.025668;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.7942594045076;120.09042268878237;;0;0
1035.48;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.7898501653385;120.09020177874883;;0;0
1035.49;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.07498200000000001;0.07498200000000001;0.33205999999999997;-0.10712;1.0;1.0;0.0;-0.042702;-0.073196;-0.055371000000000004;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.7854463456574;120.08998113545307;;0;0
1035.5;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.08569299999999999;1.0;1.0;0.0;-0.065773;0.0;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.7810479454815;120.08976075890776;;0;0
1035.51;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.52769;0.09640499999999999;0.06427000000000001;0.33205999999999997;-0.09640499999999999;1.0;1.0;0.0;-0.039241000000000005;0.0;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.7766549648288;120.08954064912564;;0;0
1035.52;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.08569299999999999;0.31064;-0.10712;1.0;1.0;0.0;-0.043856;0.0;-0.054217999999999995;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.772267403718;120.08932080611929;;0;0
1035.53;0.0;0.0;3000.0;3000.0;0.0;11.0;13.0;0.0;1.0;1.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.06427000000000001;0.31064;-0.07498200000000001;1.0;1.0;0.0;-0.084231;0.0;-0.055371000000000004;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.663;24.663;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;73.0;30.0;73.0;2.2;4.0;8.0;132.0;132.0;1.0;29.91;1.0;0.0;1.0;0.0;1301.7678852621655;120.08910122990153;;0;0
