TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;BMACHFCUSELOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
915.0;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.08569299999999999;0.06427000000000001;0.25708000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.764;-0.28378000000000003;-0.061139;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;423.2589596723401;115.89845783484738;PFD;0;0
915.01;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.06427000000000001;0.09640499999999999;0.11782999999999999;-0.042847;0.0;1.0;1.0;0.0;-2.7363;-0.2849;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;423.1463742743544;115.89139300031022;PFD;0;0
915.02;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.29993000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.7374;-0.36148;-0.063446;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;423.033801747986;115.88432584867356;PFD;0;0
915.03;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.06427000000000001;0.19280999999999998;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.6994;-0.31643000000000004;-0.062291999999999986;0.053439;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.92124209088166;115.87725638064973;PFD;0;0
915.04;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.07498200000000001;0.24636999999999998;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.7928;-0.3063;-0.061139;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.8086953006877;115.87018459695079;PFD;0;0
915.05;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.08569299999999999;0.1821;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.7363;-0.28603;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.69616137505096;115.8631104982892;PFD;0;0
915.06;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.08569299999999999;0.06427000000000001;0.2785;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.7363;-0.30855;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.58364031161767;115.85603408537695;PFD;0;0
915.07;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.57799;0.07498200000000001;0.06427000000000001;0.23565999999999998;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.7882;-0.29729;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.4711321080347;115.84895535892643;PFD;0;0
915.08;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.07498200000000001;0.06427000000000001;0.23565999999999998;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.7363;-0.32544;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.35863676194816;115.84187431964978;PFD;0;0
915.09;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.08569299999999999;0.08569299999999999;0.2142300000000001;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.7697;-0.36148;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.24615427100497;115.83479096825918;PFD;0;0
915.1;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.08569299999999999;0.09640499999999999;0.29993000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.7178;-0.28378000000000003;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.1336846328516;115.82770530546699;PFD;0;0
915.11;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.07498200000000001;0.20352;-0.042847;0.0;1.0;1.0;0.0;-2.7836;-0.32544;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;422.02122784513466;115.82061733198536;PFD;0;0
915.12;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.07498200000000001;0.26779000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.7363;-0.32656999999999997;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.90878390550034;115.81352704852651;PFD;0;0
915.13;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.08569299999999999;0.06427000000000001;0.20352;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.7317;-0.32544;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.7963528115954;115.80643445580264;PFD;0;0
915.14;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.07498200000000001;0.07498200000000001;0.24636999999999998;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.7743;-0.35247;-0.061139;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.6839345610665;115.7993395545261;PFD;0;0
915.15;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.08569299999999999;0.08569299999999999;0.29993000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.7836;-0.28828000000000004;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.5715291515602;115.792242345409;PFD;0;0
915.16;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.07498200000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.7536;-0.32432;-0.059985000000000004;0.050107;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.45913658072266;115.78514282916352;PFD;0;0
915.17;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.06427000000000001;0.20352;-0.053558;0.0;1.0;1.0;0.0;-2.772;-0.34346;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.3467568462008;115.778041006502;PFD;0;0
915.18;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.08569299999999999;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.7674;-0.32769000000000004;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.23438994564117;115.77093687813661;PFD;0;0
915.19;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.08569299999999999;0.25708000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.7236;-0.3063;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.12203587669035;115.76383044477964;PFD;0;0
915.2;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.09640499999999999;0.07498200000000001;0.29993000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.719;-0.32544;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;421.0096946369945;115.75672170714321;PFD;0;0
915.21;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.06427000000000001;0.07498200000000001;0.22495;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.644;-0.3108;-0.0646;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.8973662242003;115.74961066593954;PFD;0;0
915.22;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.5886;-0.32319000000000003;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.7850506359545;115.742497321881;PFD;0;0
915.23;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.07498200000000001;0.25708000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.5759;-0.32544;-0.061139;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.6727478699036;115.73538167567965;PFD;0;0
915.24;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.07498200000000001;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;-2.5159;-0.36148;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.5604579236942;115.72826372804779;PFD;0;0
915.25;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.07498200000000001;0.06427000000000001;0.22495;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.441;-0.3063;-0.062291999999999986;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.44818079497236;115.72114347969769;PFD;0;0
915.26;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.09640499999999999;0.07498200000000001;0.31064;-0.10712;0.0;1.0;1.0;0.0;-2.4375;-0.32094;-0.063446;0.052328999999999994;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.33591648138525;115.71402093134151;PFD;0;0
915.27;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.57485;0.07498200000000001;0.07498200000000001;0.2785;-0.06427000000000001;0.0;1.0;1.0;0.0;-2.3498;-0.36148;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.22366498057914;115.70689608369148;PFD;0;0
915.28;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.07498200000000001;0.28922;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.2287;-0.32544;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;420.11142629020065;115.69976893745987;PFD;0;0
915.29;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.57799;0.09640499999999999;0.09640499999999999;0.22495;-0.07498200000000001;0.0;1.0;1.0;0.0;-2.1468;-0.36148;-0.061139;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.99920040789596;115.69263949335884;PFD;0;0
915.3;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.09640499999999999;0.08569299999999999;0.31064;-0.08569299999999999;0.0;1.0;1.0;0.0;-2.0684;-0.34346;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.88698733131235;115.68550775210063;PFD;0;0
915.31;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.08569299999999999;0.25708000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.9253;-0.36148;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.77478705809546;115.67837371439751;PFD;0;0
915.32;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.8146;-0.36148;-0.0646;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.66259958589274;115.67123738096168;PFD;0;0
915.33;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.08569299999999999;0.06427000000000001;0.2142300000000001;-0.06427000000000001;0.0;1.0;1.0;0.0;-1.6473;-0.29954000000000003;-0.062291999999999986;0.050107;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.55042491235;115.66409875250532;PFD;0;0
915.34;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5905699999999999;0.08569299999999999;0.06427000000000001;0.31064;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.4904;-0.36148;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.4382630351143;115.65695782974078;PFD;0;0
915.35;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.07498200000000001;0.22495;-0.06427000000000001;0.0;1.0;1.0;0.0;-1.3439;-0.36148;-0.063446;0.048996;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.32611395183164;115.64981461338007;PFD;0;0
915.36;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.08569299999999999;0.07498200000000001;0.29993000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-1.1686;-0.36148;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.21397766014917;115.64266910413565;PFD;0;0
915.37;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.5874199999999999;0.08569299999999999;0.08569299999999999;0.22495;-0.07498200000000001;0.0;1.0;1.0;0.0;-1.0394;-0.36148;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;419.10185415771303;115.63552130271957;PFD;0;0
915.38;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.07498200000000001;0.08569299999999999;0.2142300000000001;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.8640399999999999;-0.35247;-0.063446;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;418.98974344216987;115.62837120984419;PFD;0;0
915.39;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.57799;0.07498200000000001;0.06427000000000001;0.2142300000000001;-0.053558;0.0;1.0;1.0;0.0;-0.67947;-0.3063;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;418.8776455111663;115.62121882622162;PFD;0;0
915.4;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58428;0.07498200000000001;0.053558;0.17139000000000001;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.46606000000000003;-0.29729;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;418.7655603623489;115.61406415256417;PFD;0;0
915.41;0.0;0.0;2000.0;2000.0;0.0;16.0;3.0;27.0;0.0;1.0;1.0;0.0;0.58114;0.08569299999999999;0.07498200000000001;0.17139000000000001;-0.053558;0.0;1.0;1.0;0.0;-0.26303000000000004;-0.35247;-0.062291999999999986;0.05121799999999999;0.0;1.0;0.0;0.0;-0.16179000000000002;-0.16179000000000002;0.0;0.0;1.0;1.0;0.0;29.91;2000.0;0.0;0.0;-2900.0;61.0;20.0;61.0;0.99;4.0;8.0;100.0;100.0;-29.0;1.0;29.91;1.0;0.0;0.0;1.0;418.653487993364;115.60690718958399;PFD;0;0
