TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LG_PANEL_RTO_BUTTON_PRESSED;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCU_AdaptSpdKnobPush;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1204.97;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.07498200000000001;0.07498200000000001;0.24636999999999998;-0.07498200000000001;0.0;1.0;1.0;0.0;0.0;-0.09807300000000001;-0.073196;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.600847853143;130.04302700530832;;0;0
1204.98;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.07498200000000001;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.055390999999999996;-0.036035000000000005;-0.058832;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.55292381802;130.04293574673997;;0;0
1204.99;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.06427000000000001;0.25708000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;0.0;-0.09576599999999999;-0.037161;-0.055371000000000004;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.505005188122;130.0428445843333;;0;0
1205.0;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.07498200000000001;0.06427000000000001;0.25708000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.08769099999999999;-0.0045043999999999996;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.4570919635894;130.0427535180906;;0;0
1205.01;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.06427000000000001;0.22495;-0.07498200000000001;0.0;1.0;1.0;0.0;0.0;-0.040395;-0.037161;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.4091841445645;130.04266254801414;;0;0
1205.02;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.06427000000000001;0.07498200000000001;0.29993000000000003;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.018018;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.3612817311869;130.04257167410628;;0;0
1205.03;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.07498200000000001;0.26779000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.022522;-0.057678;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.3133847235986;130.04248089636926;;0;0
1205.04;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.07498200000000001;0.07498200000000001;0.26779000000000003;-0.07498200000000001;0.0;1.0;1.0;0.0;0.0;-0.07961599999999999;-0.073196;-0.055371000000000004;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.2654931219406;130.0423902148054;;0;0
1205.05;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.54027;0.08569299999999999;0.07498200000000001;0.23565999999999998;-0.06427000000000001;0.0;1.0;1.0;0.0;0.0;-0.05654500000000001;-0.042792000000000004;-0.057678;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.2176069263535;130.04229962941702;;0;0
1205.06;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.31064;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.10269;-0.018018;-0.057678;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.1697261369798;130.04220914020635;;0;0
1205.07;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.10712;0.07498200000000001;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.037161;-0.055371000000000004;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.1218507539588;130.04211874717578;;0;0
1205.08;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.07498200000000001;0.29993000000000003;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.065773;-0.018018;-0.057678;0.022336;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.0739807774328;130.04202845032756;;0;0
1205.09;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.54027;0.08569299999999999;0.07498200000000001;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.028151999999999996;-0.055371000000000004;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1642.0261162075424;130.04193824966396;;0;0
1205.1;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.06427000000000001;0.32135;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.054238;0.0;-0.057678;0.025668;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.9782570444297;130.04184814518734;;0;0
1205.11;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.08569299999999999;0.31064;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.050776999999999996;-0.073196;-0.058832;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.930403288234;130.04175813689994;;0;0
1205.12;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53083;0.09640499999999999;0.07498200000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.055179;-0.055371000000000004;0.022336;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.8825549390979;130.04166822480408;;0;0
1205.13;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53083;0.08569299999999999;0.09640499999999999;0.26779000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.073196;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.8347119971618;130.0415784089021;;0;0
1205.14;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.32135;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.032657;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.786874462567;130.04148868919626;;0;0
1205.15;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.06427000000000001;0.26779000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.018018;-0.055371000000000004;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.7390423354552;130.0413990656888;;0;0
1205.16;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.073196;-0.055371000000000004;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.6912156159658;130.04130953838208;;0;0
1205.17;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.07498200000000001;0.07498200000000001;0.28922;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.07961599999999999;-0.073196;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.6433943042425;130.04122010727843;;0;0
1205.18;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.54027;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.050776999999999996;-0.022522;-0.057678;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.5955784004236;130.04113077238011;;0;0
1205.19;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.32135;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.058852;-0.018018;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.5477679046523;130.04104153368942;;0;0
1205.2;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.06427000000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.058852;-0.036035000000000005;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.4999628170685;130.04095239120866;;0;0
1205.21;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.08569299999999999;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.07961599999999999;-0.073196;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.452163137814;130.04086334494005;;0;0
1205.22;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53083;0.07498200000000001;0.06427000000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.073196;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.4043688670295;130.04077439488606;;0;0
1205.23;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.52769;0.09640499999999999;0.07498200000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.08077000000000001;-0.018018;-0.057678;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.356580004856;130.04068554104882;;0;0
1205.24;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.07498200000000001;0.32135;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.07961599999999999;-0.022522;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.3087965514355;130.04059678343071;;0;0
1205.25;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.08569299999999999;0.28922;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.09692;-0.037161;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.261018506908;130.04050812203405;;0;0
1205.26;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.018018;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.2132458714152;130.04041955686102;;0;0
1205.27;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.04847;-0.013512999999999999;-0.057678;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.165478645098;130.0403310879141;;0;0
1205.28;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.06427000000000001;0.29993000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.09807300000000001;-0.073196;-0.055371000000000004;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.117716828098;130.04024271519543;;0;0
1205.29;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.06427000000000001;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.031531;-0.055371000000000004;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.0699604205552;130.04015443870736;;0;0
1205.3;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.034908999999999996;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1641.0222094226115;130.0400662584522;;0;0
1205.31;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.07498200000000001;0.31064;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.08769099999999999;-0.073196;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.974463834408;130.03997817443224;;0;0
1205.32;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.54027;0.08569299999999999;0.08569299999999999;0.33205999999999997;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.037161;-0.057678;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.9267236560854;130.03989018664979;;0;0
1205.33;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.07498200000000001;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.009008799999999999;-0.055371000000000004;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.878988887786;130.03980229510714;;0;0
1205.34;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.07961599999999999;-0.037161;-0.056525;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.831259529649;130.03971449980656;;0;0
1205.35;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.54027;0.10712;0.06427000000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.09807300000000001;-0.028151999999999996;-0.057678;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.7835355818177;130.03962680075045;;0;0
1205.36;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.54027;0.08569299999999999;0.053558;0.33205999999999997;-0.10712;0.0;1.0;1.0;0.0;0.0;-0.060006;-0.038287;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.7358170444306;130.03953919794094;;0;0
1205.37;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.08569299999999999;0.08569299999999999;0.28922;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.07269500000000001;-0.041666;-0.058832;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.688103917631;130.03945169138044;;0;0
1205.38;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.53398;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;0.0;-0.09807300000000001;-0.073196;-0.057678;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.640396201559;130.03936428107122;;0;0
1205.39;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.09640499999999999;0.07498200000000001;0.31064;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.073196;-0.057678;0.024558;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.5926938963564;130.03927696701558;;0;0
1205.4;0.0;0.0;3000.0;3000.0;0.0;10.0;45.0;42.0;0.0;1.0;1.0;1.0;0.5371199999999999;0.07498200000000001;0.08569299999999999;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;0.0;-0.041549;-0.037161;-0.056525;0.023447;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;0.0;29.91;3000.0;0.0;30.0;0.0;0.99;4.0;8.0;133.0;133.0;0.0;1.0;29.93;1.0;0.0;1.0;1640.5449970021634;130.03918974921586;;0;0
