TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
490.41;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.07498200000000001;0.17139000000000001;-0.053558;1.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.063446;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.85151437983;130.94113371119346;;0;0
490.42;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.07498200000000001;0.06427000000000001;0.22495;-0.07498200000000001;1.0;1.0;1.0;0.0;-0.031167;-0.038287;-0.0646;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.8365330331055;130.93995746263582;;0;0
490.43;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.06427000000000001;0.07498200000000001;0.1821;-0.06427000000000001;1.0;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.0646;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.8215610313111;130.9387819219663;;0;0
490.44;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.07498200000000001;0.14995999999999998;-0.053558;1.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.0646;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.8065983746926;130.93760708923722;;0;0
490.45;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.06427000000000001;0.09640499999999999;-0.021422999999999998;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.0646;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.7916450634998;130.93643296450097;;0;0
490.46;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.08569299999999999;0.23565999999999998;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.063446;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.7767010979785;130.93525954780992;;0;0
490.47;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.06427000000000001;0.17139000000000001;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.7617664783768;130.93408683921638;;0;0
490.48;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.08569299999999999;0.06427000000000001;0.1821;-0.06427000000000001;0.0;1.0;1.0;0.0;-0.046163;-0.037161;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.746841204943;130.9329148387726;;0;0
490.49;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.07498200000000001;0.13925;-0.042847;0.0;1.0;1.0;0.0;-0.041549;-0.028151999999999996;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.7319252779232;130.9317435465311;;0;0
490.5;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.08569299999999999;0.07498200000000001;0.24636999999999998;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.03232;-0.073196;-0.063446;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.7170186975666;130.93057296254406;;0;0
490.51;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.07498200000000001;0.07498200000000001;0.17139000000000001;-0.053558;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.055179;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.7021214641195;130.92940308686394;;0;0
490.52;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46796000000000004;0.08569299999999999;0.053558;0.22495;-0.06427000000000001;0.0;1.0;1.0;0.0;-0.040395;-0.037161;-0.063446;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.6872335778305;130.928233919543;;0;0
490.53;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.07498200000000001;0.06427000000000001;0.13925;-0.053558;0.0;1.0;1.0;0.0;-0.06115900000000001;-0.009008799999999999;-0.0646;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.6723550389465;130.92706546063366;;0;0
490.54;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46796000000000004;0.08569299999999999;0.07498200000000001;0.22495;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.042702;-0.04054;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.6574858477154;130.92589771018822;;0;0
490.55;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.053558;0.07498200000000001;0.14995999999999998;-0.053558;0.0;1.0;1.0;0.0;-0.077309;-0.073196;-0.0646;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.6426260043845;130.924730668259;;0;0
490.56;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.07498200000000001;0.07498200000000001;0.20352;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.037161;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.6277755092015;130.9235643348984;;0;0
490.57;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.07498200000000001;0.12854000000000002;-0.042847;0.0;1.0;1.0;0.0;-0.036933999999999995;-0.037161;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.6129343624145;130.92239871015872;;0;0
490.58;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.06427000000000001;0.14995999999999998;-0.06427000000000001;0.0;1.0;1.0;0.0;-0.070388;-0.073196;-0.063446;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5981025642707;130.9212337940923;;0;0
490.59;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.07498200000000001;0.17139000000000001;-0.053558;0.0;1.0;1.0;0.0;-0.027706;-0.037161;-0.063446;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5832801150168;130.92006958675157;;0;0
490.6;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.06427000000000001;0.14995999999999998;-0.053558;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.018018;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5684670149014;130.91890608818872;;0;0
490.61;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.06427000000000001;0.06427000000000001;0.12854000000000002;-0.042847;0.0;1.0;1.0;0.0;-0.03232;0.0;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5536632641724;130.9177432984562;;0;0
490.62;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.08569299999999999;0.07498200000000001;0.22495;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.043856;-0.027025999999999998;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5388688630767;130.91658121760634;;0;0
490.63;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.07498200000000001;0.09640499999999999;-0.021422999999999998;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.063446;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5240838118618;130.9154198456915;;0;0
490.64;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.07498200000000001;0.16068;-0.042847;0.0;1.0;1.0;0.0;-0.041549;-0.028151999999999996;-0.062291999999999986;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.5093081107755;130.91425918276394;;0;0
490.65;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.08569299999999999;0.11782999999999999;-0.042847;0.0;1.0;1.0;0.0;-0.033474000000000004;-0.037161;-0.06575299999999999;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4945417600659;130.9130992288761;;0;0
490.66;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.08569299999999999;0.22495;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.03232;-0.028151999999999996;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4797847599802;130.91193998408028;;0;0
490.67;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.07498200000000001;0.06427000000000001;0.13925;-0.042847;0.0;1.0;1.0;0.0;-0.054238;-0.018018;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4650371107655;130.9107814484288;;0;0
490.68;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.08569299999999999;0.17139000000000001;-0.053558;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.063446;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4502988126694;130.90962362197405;;0;0
490.69;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45538;0.07498200000000001;0.06427000000000001;0.14995999999999998;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4355698659408;130.90846650476828;;0;0
490.7;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46796000000000004;0.07498200000000001;0.06427000000000001;0.22495;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4208502708254;130.907310096864;;0;0
490.71;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.07498200000000001;0.08569299999999999;0.12854000000000002;-0.053558;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.4061400275725;130.90615439831342;;0;0
490.72;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.06427000000000001;0.06427000000000001;0.17139000000000001;-0.06427000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.0646;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.3914391364285;130.90499940916894;;0;0
490.73;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.07498200000000001;0.10712;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.3767475976415;130.90384512948285;;0;0
490.74;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.06427000000000001;0.06427000000000001;0.2142300000000001;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.051931;-0.037161;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.362065411459;130.90269155930756;;0;0
490.75;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.07498200000000001;0.1821;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.063446;0.024558;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.3473925781284;130.90153869869536;;0;0
490.76;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.07498200000000001;0.07498200000000001;0.1821;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.084231;-0.046169999999999996;-0.062291999999999986;0.022336;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.3327290978978;130.9003865476986;;0;0
490.77;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.07498200000000001;0.12854000000000002;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.033474000000000004;-0.028151999999999996;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.3180749710143;130.89923510636964;;0;0
490.78;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.07498200000000001;0.06427000000000001;0.23565999999999998;-0.07498200000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.0646;0.021225;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.3034301977254;130.89808437476083;;0;0
490.79;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.07498200000000001;0.06427000000000001;0.16068;-0.06427000000000001;0.0;1.0;1.0;0.0;-0.028858999999999996;-0.0045043999999999996;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.2887947782792;130.89693435292452;;0;0
490.8;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.06427000000000001;0.17139000000000001;-0.053558;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.2741687129223;130.89578504091298;;0;0
490.81;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.07498200000000001;0.11782999999999999;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.041549;0.0;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.259552001904;130.89463643877866;;0;0
490.82;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.4648100000000001;0.06427000000000001;0.06427000000000001;0.16068;-0.053558;0.0;1.0;1.0;0.0;-0.077309;-0.037161;-0.0646;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.2449446454705;130.89348854657385;;0;0
490.83;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;47.0;1.0;1.0;1.0;1.0;1.0;0.45852;0.06427000000000001;0.06427000000000001;0.14995999999999998;-0.042847;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.2303466438696;130.89234136435087;;0;0
490.84;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;48.0;1.0;1.0;1.0;1.0;1.0;0.46796000000000004;0.06427000000000001;0.053558;0.16068;-0.053558;0.0;1.0;1.0;0.0;-0.03232;-0.028151999999999996;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.2157579973489;130.89119489216208;;0;0
490.85;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;48.0;1.0;1.0;1.0;1.0;1.0;0.45538;0.053558;0.07498200000000001;0.10712;-0.032135000000000004;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.2011787061567;130.89004913005985;;0;0
490.86;0.0;0.0;3000.0;3000.0;0.0;16.0;46.0;48.0;1.0;1.0;1.0;1.0;1.0;0.46166999999999997;0.06427000000000001;0.06427000000000001;0.19280999999999998;-0.06427000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.063446;0.023447;0.0;1.0;1.0;26.19400000000001;26.19400000000001;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;128.0;30.0;128.0;2.2;4.0;8.0;134.0;134.0;1.0;29.91;1.0;1.0;1511.1866087705396;130.88890407809652;;0;0
