TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
843.54;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.09640499999999999;0.10712;-0.13925;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.7436121527044;120.00618999425258;PFD;0;0
843.55;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.10712;-0.053558;0.16068;0.0;1.0;1.0;0.0;-0.040395;-0.046169999999999996;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.632354185921;120.00613901339004;PFD;0;0
843.56;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.09640499999999999;0.11782999999999999;-0.12854000000000002;0.1821;0.0;1.0;1.0;0.0;-0.046163;-0.018018;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.521102397424;120.00608824275358;PFD;0;0
843.57;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.09640499999999999;0.09640499999999999;-0.09640499999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.08884500000000001;-0.038287;-0.0646;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.4098567874935;120.00603768235052;PFD;0;0
843.58;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.10712;-0.16068;0.19280999999999998;0.0;1.0;1.0;0.0;-0.069234;-0.055179;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.2986173564086;120.00598733218813;PFD;0;0
843.59;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.10712;-0.09640499999999999;0.16068;0.0;1.0;1.0;0.0;-0.093459;-0.034908999999999996;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.1873841044476;120.00593719227369;PFD;0;0
843.6;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.09640499999999999;0.10712;-0.11782999999999999;0.1821;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.034908999999999996;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1426.0761570318905;120.00588726261448;PFD;0;0
843.61;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.09640499999999999;-0.10712;0.17139000000000001;0.0;1.0;1.0;0.0;-0.040395;-0.037161;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.9649361390145;120.00583754321778;PFD;0;0
843.62;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.11782999999999999;-0.17139000000000001;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.8537214260996;120.0057880340908;PFD;0;0
843.63;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.11782999999999999;-0.14995999999999998;0.1821;0.0;1.0;1.0;0.0;-0.077309;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.7425128934253;120.00573873524088;PFD;0;0
843.64;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.09640499999999999;-0.17139000000000001;0.1821;0.0;1.0;1.0;0.0;-0.10269;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.6313105412696;120.00568964667528;PFD;0;0
843.65;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.08569299999999999;0.10712;-0.12854000000000002;0.19280999999999998;0.0;1.0;1.0;0.0;-0.060006;0.0;-0.06575299999999999;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.520114369912;120.00564076840128;PFD;0;0
843.66;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.07498200000000001;0.10712;-0.1821;0.1821;0.0;1.0;1.0;0.0;-0.05654500000000001;-0.037161;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.4089243796311;120.00559210042616;PFD;0;0
843.67;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.09640499999999999;0.09640499999999999;-0.12854000000000002;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.018018;-0.06690700000000001;0.033444;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.2977405707056;120.00554364275715;PFD;0;0
843.68;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.08569299999999999;0.11782999999999999;-0.14995999999999998;0.1821;0.0;1.0;1.0;0.0;-0.0046346;-0.037161;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.1865629434162;120.00549539540155;PFD;0;0
843.69;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.09640499999999999;-0.12854000000000002;0.1821;0.0;1.0;1.0;0.0;-0.070388;-0.073196;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1425.0753914980392;120.00544735836668;PFD;0;0
843.7;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.07498200000000001;0.10712;-0.1821;0.17139000000000001;0.0;1.0;1.0;0.0;-0.050776999999999996;-0.036035000000000005;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.9642262348557;120.00539953165972;PFD;0;0
843.71;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.07498200000000001;0.11782999999999999;-0.12854000000000002;0.16068;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.8530671541434;120.00535191528807;PFD;0;0
843.72;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.07498200000000001;0.10712;-0.14995999999999998;0.1821;0.0;1.0;1.0;0.0;-0.05654500000000001;-0.018018;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.7419142561816;120.00530450925888;PFD;0;0
843.73;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.09640499999999999;-0.14995999999999998;0.19280999999999998;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.6307675412504;120.00525731357948;PFD;0;0
843.74;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.06427000000000001;0.10712;-0.17139000000000001;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.036035000000000005;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.5196270096264;120.00521032825718;PFD;0;0
843.75;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.09640499999999999;0.10712;-0.08569299999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.040395;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.4084926615908;120.00516355329916;PFD;0;0
843.76;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.09640499999999999;0.09640499999999999;-0.14995999999999998;0.1821;0.0;1.0;1.0;0.0;-0.070388;-0.018018;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.2973644974209;120.00511698871279;PFD;0;0
843.77;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.07498200000000001;0.11782999999999999;-0.13925;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.055179;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.1862425173972;120.00507063450532;PFD;0;0
843.78;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.07498200000000001;0.10712;-0.17139000000000001;0.19280999999999998;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.034908999999999996;-0.06575299999999999;0.037888;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1424.0751267217981;120.005024490684;PFD;0;0
843.79;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.08569299999999999;0.10712;-0.13925;0.17139000000000001;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.04054;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.9640171109008;120.00497855725612;PFD;0;0
843.8;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.09640499999999999;0.09640499999999999;-0.12854000000000002;0.19280999999999998;0.0;1.0;1.0;0.0;-0.047316000000000004;-0.036035000000000005;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.8529136849868;120.00493283422891;PFD;0;0
843.81;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.07498200000000001;0.10712;-0.11782999999999999;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.009008799999999999;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.7418164443347;120.00488732160973;PFD;0;0
843.82;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.07498200000000001;0.09640499999999999;-0.1821;0.1821;0.0;1.0;1.0;0.0;-0.055390999999999996;-0.037161;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.6307253892214;120.00484201940577;PFD;0;0
843.83;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;5.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.10712;-0.13925;0.1821;0.0;1.0;1.0;0.0;-0.040395;-0.037161;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.5196405199285;120.00479692762435;PFD;0;0
843.84;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.10712;-0.14995999999999998;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.0646;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.4085618367328;120.00475204627277;PFD;0;0
843.85;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.4145100000000001;0.08569299999999999;0.10712;-0.14995999999999998;0.1821;0.0;1.0;1.0;0.0;-0.036933999999999995;-0.037161;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.297489339914;120.00470737535824;PFD;0;0
843.86;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.4145100000000001;0.09640499999999999;0.10712;-0.13925;0.1821;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.1864230297524;120.0046629148881;PFD;0;0
843.87;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.09640499999999999;0.11782999999999999;-0.10712;0.1821;0.0;1.0;1.0;0.0;-0.036933999999999995;-0.037161;-0.06806;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1423.0753629065246;120.00461866486955;PFD;0;0
843.88;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.41765;0.08569299999999999;0.09640499999999999;-0.12854000000000002;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.037161;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.9643089705114;120.00457462530993;PFD;0;0
843.89;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.07498200000000001;0.10712;-0.09640499999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.036035000000000005;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.853261221991;120.00453079621649;PFD;0;0
843.9;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42708;0.06427000000000001;0.09640499999999999;-0.16068;0.19280999999999998;0.0;1.0;1.0;0.0;-0.058852;-0.037161;-0.0646;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.742219661242;120.00448717759649;PFD;0;0
843.91;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.11782999999999999;-0.10712;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.6311842885445;120.00444376945723;PFD;0;0
843.92;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42708;0.08569299999999999;0.10712;-0.11782999999999999;0.1821;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.036035000000000005;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.5201551041766;120.00440057180599;PFD;0;0
843.93;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.11782999999999999;-0.09640499999999999;0.17139000000000001;0.0;1.0;1.0;0.0;-0.041549;-0.036035000000000005;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.4091321084175;120.00435758465004;PFD;0;0
843.94;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.09640499999999999;0.10712;-0.17139000000000001;0.1821;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.06690700000000001;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.298115301545;120.0043148079966;PFD;0;0
843.95;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.4145100000000001;0.10712;0.10712;-0.11782999999999999;0.19280999999999998;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.029279000000000006;-0.06690700000000001;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.1871046838398;120.004272241853;PFD;0;0
843.96;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.10712;-0.11782999999999999;0.1821;0.0;1.0;1.0;0.0;-0.06808099999999999;-0.073196;-0.06575299999999999;0.036777;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1422.0761002555805;120.00422988622653;SD;0;0
843.97;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42394;0.08569299999999999;0.11782999999999999;-0.09640499999999999;0.16068;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.035666;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1421.9651020170452;120.00418774112437;SD;0;0
843.98;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.4208;0.08569299999999999;0.09640499999999999;-0.16068;0.1821;0.0;1.0;1.0;0.0;-0.050776999999999996;-0.037161;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1421.8541099685142;120.00414580655392;SD;0;0
843.99;0.0;0.0;3000.0;3000.0;0.0;16.0;11.0;6.0;1.0;1.0;1.0;1.0;1.0;0.42708;0.08569299999999999;0.11782999999999999;-0.16068;0.17139000000000001;0.0;1.0;1.0;0.0;-0.06808099999999999;-0.073196;-0.06575299999999999;0.034555;0.0;0.0;1.0;0.0;0.0;34.946999999999996;34.946999999999996;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;6.0;30.0;6.0;1.0;4.0;8.0;140.0;140.0;1.0;29.91;1.0;0.0;1421.743124110265;120.00410408252236;SD;0;0
