TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_RIGHT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
748.1;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.053558;0.10712;-0.14995999999999998;0.12854000000000002;0.0;1.0;1.0;0.0;-0.050776999999999996;-0.0011260999999999999;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9494920794104;120.11015339059892;;0;0
748.11;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.08569299999999999;-0.17139000000000001;0.12854000000000002;0.0;1.0;1.0;0.0;-0.078463;0.034908999999999996;-0.063446;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9428156084991;120.10977742065937;;0;0
748.12;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23845;0.06427000000000001;0.07498200000000001;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.1073;-0.0011260999999999999;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9361505310417;120.10940208572136;;0;0
748.13;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.06427000000000001;0.09640499999999999;-0.1821;0.16068;0.0;1.0;1.0;0.0;-0.078463;0.07207000000000001;-0.062291999999999986;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9294968473414;120.10902738582472;;0;0
748.14;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.053558;0.07498200000000001;-0.12854000000000002;0.08569299999999999;0.0;1.0;1.0;0.0;-0.084231;0.088962;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9228545577012;120.1086533210092;;0;0
748.15;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.07498200000000001;-0.17139000000000001;0.13925;0.0;1.0;1.0;0.0;-0.08769099999999999;0.097971;-0.0646;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9162236624247;120.1082798913146;;0;0
748.16;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.06427000000000001;0.09640499999999999;-0.16068;0.13925;0.0;1.0;1.0;0.0;-0.11422;0.13401;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.909604161815;120.10790709678074;;0;0
748.17;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.07498200000000001;0.09640499999999999;-0.19280999999999998;0.16068;0.0;1.0;1.0;0.0;-0.060006;0.2072;-0.0646;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.9029960561745;120.10753493744744;;0;0
748.18;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.06427000000000001;0.07498200000000001;-0.10712;0.10712;0.0;1.0;1.0;0.0;-0.06808099999999999;0.20608;-0.0646;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8963993458078;120.10716341335443;;0;0
748.19;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.08569299999999999;-0.17139000000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.078463;0.27926999999999996;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8898140310175;120.10679252454152;;0;0
748.2;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.053558;0.09640499999999999;-0.14995999999999998;0.10712;0.0;1.0;1.0;0.0;-0.077309;0.30517;-0.062291999999999986;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8832401121067;120.1064222710485;;0;0
748.21;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.07498200000000001;0.10712;-0.1821;0.16068;0.0;1.0;1.0;0.0;-0.077309;0.32319000000000003;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8766775893787;120.10605265291522;;0;0
748.22;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.08569299999999999;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.09692;0.43241999999999997;-0.063446;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.870126463137;120.10568367018148;;0;0
748.23;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.08569299999999999;-0.17139000000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.07269500000000001;0.47184;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.863586733684;120.105315322887;;0;0
748.24;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.06427000000000001;0.09640499999999999;-0.19280999999999998;0.14995999999999998;0.0;1.0;1.0;0.0;-0.078463;0.5078699999999999;-0.062291999999999986;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8570584013235;120.10494761107158;;0;0
748.25;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.06427000000000001;0.09640499999999999;-0.16068;0.13925;0.0;1.0;1.0;0.0;-0.078463;0.57431;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8505414663593;120.10458053477508;;0;0
748.26;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.10712;-0.12854000000000002;0.09640499999999999;0.0;1.0;1.0;0.0;-0.078463;0.68016;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8440359290933;120.10421409403723;;0;0
748.27;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.07498200000000001;0.09640499999999999;-0.17139000000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.078463;0.7207;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.83754178983;120.10384828889784;;0;0
748.28;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.07498200000000001;0.09640499999999999;-0.13925;0.11782999999999999;0.0;1.0;1.0;0.0;-0.078463;0.79277;-0.062291999999999986;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8310590488718;120.10348311939674;;0;0
748.29;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.24159;0.07498200000000001;0.08569299999999999;-0.1821;0.13925;0.0;1.0;1.0;0.0;-0.11653;0.79165;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.824587706522;120.10311858557371;;0;0
748.3;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.07498200000000001;0.08569299999999999;-0.11782999999999999;0.09640499999999999;0.0;1.0;1.0;0.0;-0.084231;0.90989;-0.0646;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8181277630845;120.1027546874685;;0;0
748.31;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.22587;0.09640499999999999;0.09640499999999999;-0.1821;0.14995999999999998;0.0;1.0;1.0;0.0;-0.078463;0.93804;-0.063446;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8116792188614;120.10239142512094;;0;0
748.32;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.09640499999999999;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.077309;0.93579;-0.0646;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.8052420741567;120.10202879857088;;0;0
748.33;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.22587;0.06427000000000001;0.09640499999999999;-0.19280999999999998;0.14995999999999998;0.0;1.0;1.0;0.0;-0.077309;1.0079;-0.062291999999999986;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.798816329274;120.10166680785801;;0;0
748.34;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.08569299999999999;-0.17139000000000001;0.16068;0.0;1.0;1.0;0.0;-0.11653;1.1025;-0.062291999999999986;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7924019845154;120.10130545302219;;0;0
748.35;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.08569299999999999;0.09640499999999999;-0.1821;0.14995999999999998;0.0;1.0;1.0;0.0;-0.06808099999999999;1.116;-0.062291999999999986;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7859990401846;120.10094473410318;;0;0
748.36;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.06427000000000001;0.10712;-0.1821;0.16068;0.0;1.0;1.0;0.0;-0.11653;1.1847;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7796074965854;120.1005846511408;;0;0
748.37;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.09640499999999999;-0.17139000000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.077309;1.2252;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7732273540198;120.10022520417485;;0;0
748.38;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.06427000000000001;0.09640499999999999;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.077309;1.2973;-0.062291999999999986;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7668586127922;120.09986639324512;;0;0
748.39;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.08569299999999999;-0.17139000000000001;0.16068;0.0;1.0;1.0;0.0;-0.09692;1.304;-0.0646;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7605012732058;120.09950821839136;;0;0
748.4;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.09640499999999999;-0.17139000000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.08769099999999999;1.3513;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7541553355632;120.09915067965342;;0;0
748.41;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.08569299999999999;0.08569299999999999;-0.17139000000000001;0.17139000000000001;0.0;1.0;1.0;0.0;-0.078463;1.3727;-0.062291999999999986;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7478208001676;120.09879377707105;;0;0
748.42;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.09640499999999999;-0.16068;0.12854000000000002;0.0;1.0;1.0;0.0;-0.08769099999999999;1.4054;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7414976673224;120.09843751068412;;0;0
748.43;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;42.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.09640499999999999;-0.17139000000000001;0.14995999999999998;0.0;1.0;1.0;0.0;-0.078463;1.3952;-0.063446;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7351859373307;120.09808188053232;;0;0
748.44;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.06427000000000001;0.09640499999999999;-0.16068;0.13925;0.0;1.0;1.0;0.0;-0.075002;1.4133;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7288856104956;120.09772688665554;;0;0
748.45;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.08569299999999999;0.09640499999999999;-0.19280999999999998;0.13925;0.0;1.0;1.0;0.0;-0.11653;1.3682;-0.0646;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7225966871213;120.09737252909348;;0;0
748.46;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.053558;0.08569299999999999;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.11653;1.4414;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7163191675095;120.09701880788604;;0;0
748.47;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23531;0.08569299999999999;0.09640499999999999;-0.16068;0.12854000000000002;0.0;1.0;1.0;0.0;-0.11653;1.4549;-0.063446;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7100530519654;120.09666572307295;;0;0
748.48;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23531;0.06427000000000001;0.09640499999999999;-0.16068;0.13925;0.0;1.0;1.0;0.0;-0.06808099999999999;1.4414;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.7037983407902;120.096313274694;;0;0
748.49;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23531;0.08569299999999999;0.08569299999999999;-0.17139000000000001;0.16068;0.0;1.0;1.0;0.0;-0.070388;1.4718;-0.063446;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.697555034288;120.09596146278903;;0;0
748.5;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.053558;0.08569299999999999;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.08077000000000001;1.4223;-0.062291999999999986;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.6913231327621;120.09561028739779;;0;0
748.51;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.06427000000000001;0.08569299999999999;-0.16068;0.12854000000000002;0.0;1.0;1.0;0.0;-0.08769099999999999;1.4572;-0.062291999999999986;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.6851026365155;120.09525974856008;;0;0
748.52;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23531;0.07498200000000001;0.10712;-0.16068;0.14995999999999998;0.0;1.0;1.0;0.0;-0.12114000000000001;1.4042;-0.063446;0.025668;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.6788935458521;120.09490984631569;;0;0
748.53;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.23215999999999998;0.08569299999999999;0.10712;-0.1821;0.16068;0.0;1.0;1.0;0.0;-0.077309;1.4144;-0.063446;0.023447;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.6726958610739;120.09456058070448;;0;0
748.54;0.0;0.0;3000.0;3000.0;0.0;11.0;5.0;43.0;0.0;1.0;1.0;1.0;0.22901999999999997;0.053558;0.09640499999999999;-0.14995999999999998;0.11782999999999999;0.0;1.0;1.0;0.0;-0.11653;1.4178;-0.0646;0.024558;0.0;1.0;1.0;26.5;26.5;24.406;24.406;1.0;0.0;0.0;0.0;1.0;29.91;3000.0;0.0;-200.0;128.0;30.0;128.0;2.2;4.0;8.0;131.0;131.0;-2.0;1.0;29.91;1.0;0.0;1.0;0.0;1501.6665095824847;120.09421195176614;;0;0
