TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_a;B1FDENGDNCOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LEFT_SIDESTICK_TRIGGER_PRESSED;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_L_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;BGOTOFCUOUT_simaplaw_a;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt10Nm;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeCpt40Nm;FCU_AdaptRangeFo20Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1073.02;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.060006;-0.073196;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.9621807181559;120.79243404716206;;0;0
1073.03;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.06427000000000001;0.06427000000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.053064;0.023447;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.9428552766344;120.79116217463336;;0;0
1073.04;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.06427000000000001;0.042847;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.10499000000000001;-0.023648;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.9235451620475;120.789891290214;;0;0
1073.05;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.07498200000000001;0.31064;-0.10712;0.0;1.0;1.0;0.0;-0.050776999999999996;-0.029279000000000006;-0.051910000000000005;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.904250375118;120.78862139398515;;0;0
1073.06;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.07498200000000001;0.31064;-0.10712;0.0;1.0;1.0;0.0;-0.069234;-0.073196;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.8849709165686;120.78735248602808;;0;0
1073.07;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51197;0.08569299999999999;0.07498200000000001;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.060006;-0.073196;-0.050757;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.865706787122;120.78608456642401;;0;0
1073.08;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.06427000000000001;0.33205999999999997;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.09692;0.0022521999999999998;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.846457987501;120.78481763525411;;0;0
1073.09;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.07498200000000001;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.099227;0.0;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.827224518429;120.7835516925997;;0;0
1073.1;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.041549;-0.013512999999999999;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.8080063806276;120.78228673854194;;0;0
1073.11;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.07498200000000001;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.10269;-0.022522;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.7888035748203;120.78102277316212;;0;0
1073.12;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51197;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.054238;-0.073196;-0.051910000000000005;0.026779;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.7696161017298;120.77975979654137;;0;0
1073.13;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.06427000000000001;0.2785;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.1073;-0.073196;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.7504439620786;120.77849780876095;;0;0
1073.14;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.053558;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.040395;-0.037161;-0.054217999999999995;0.023447;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.7312871565894;120.77723680990215;;0;0
1073.15;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.07498200000000001;0.28922;-0.10712;0.0;1.0;1.0;0.0;-0.08769099999999999;-0.018018;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.7121456859852;120.77597680004615;;0;0
1073.16;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51197;0.07498200000000001;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.10499000000000001;-0.036035000000000005;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.6930195509883;120.77471777927416;;0;0
1073.17;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.06427000000000001;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.6739087523224;120.7734597476674;;0;0
1073.18;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.06427000000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.1073;-0.073196;-0.050757;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.6548132907094;120.77220270530712;;0;0
1073.19;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.07498200000000001;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.09807300000000001;-0.02027;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.635733166872;120.77094665227452;;0;0
1073.2;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.08569299999999999;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.10269;-0.073196;-0.051910000000000005;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.6166683815334;120.76969158865087;;0;0
1073.21;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.50883;0.07498200000000001;0.06427000000000001;0.28922;-0.10712;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.597618935416;120.7684375145174;;0;0
1073.22;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.06427000000000001;0.33205999999999997;-0.10712;0.0;1.0;1.0;0.0;-0.10269;-0.034908999999999996;-0.053064;0.026779;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.578584829243;120.76718442995524;;0;0
1073.23;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.06427000000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.5595660637366;120.76593233504572;;0;0
1073.24;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.07498200000000001;0.31064;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.041549;-0.013512999999999999;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.5405626396196;120.76468122987005;;0;0
1073.25;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.06427000000000001;0.26779000000000003;-0.10712;0.0;1.0;1.0;0.0;-0.08884500000000001;0.0;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.5215745576152;120.76343111450942;;0;0
1073.26;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51197;0.06427000000000001;0.06427000000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.092305;-0.018018;-0.051910000000000005;0.023447;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.5026018184458;120.762181989045;;0;0
1073.27;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.08569299999999999;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.1073;-0.009008799999999999;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.483644422834;120.76093385355814;;0;0
1073.28;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.08569299999999999;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.1073;-0.018018;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.4647023715027;120.75968670812999;;0;0
1073.29;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.52455;0.07498200000000001;0.06427000000000001;0.26779000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.08769099999999999;0.0022521999999999998;-0.050757;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.445775665175;120.75844055284183;;0;0
1073.3;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.06427000000000001;0.32135;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.054238;-0.018018;-0.051910000000000005;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.4268643045732;120.75719538777484;;0;0
1073.31;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.06427000000000001;0.32135;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.060006;-0.019144;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.4079682904198;120.75595121301023;;0;0
1073.32;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.06427000000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.3890876234386;120.75470802862928;;0;0
1073.33;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.06427000000000001;0.26779000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.041549;-0.018018;-0.051910000000000005;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.3702223043513;120.7534658347132;;0;0
1073.34;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51197;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.09692;-0.024774;-0.051910000000000005;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.3513723338813;120.7522246313432;;0;0
1073.35;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.07498200000000001;0.29993000000000003;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.036035000000000005;-0.051910000000000005;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.3325377127508;120.75098441860044;;0;0
1073.36;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.3137184416826;120.74974519656628;;0;0
1073.37;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5214;0.08569299999999999;0.053558;0.2785;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.10153;-0.091214;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.2949145213997;120.74850696532188;;0;0
1073.38;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.07498200000000001;0.33205999999999997;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.276125952625;120.74726972494844;;0;0
1073.39;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.07498200000000001;0.25708000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.053064;0.025668;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.2573527360807;120.74603347552721;;0;0
1073.4;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.07498200000000001;0.08569299999999999;0.28922;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.09576599999999999;-0.091214;-0.053064;0.026779;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.2385948724902;120.74479821713943;;0;0
1073.41;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.51826;0.07498200000000001;0.06427000000000001;0.26779000000000003;-0.08569299999999999;0.0;1.0;1.0;0.0;-0.041549;-0.073196;-0.051910000000000005;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.2198523625757;120.7435639498663;;0;0
1073.42;0.0;0.0;3000.0;3000.0;0.0;11.0;35.0;8.0;1.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.06427000000000001;0.34276999999999996;-0.09640499999999999;0.0;1.0;1.0;0.0;-0.083077;-0.073196;-0.053064;0.024558;1.0;1.0;26.19400000000001;26.19400000000001;24.930999999999997;24.930999999999997;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;3000.0;0.0;-1600.0;62.0;30.0;62.0;2.21;4.0;8.0;133.0;133.0;-16.0;1.0;29.91;1.0;0.0;0.0;1.0;1111.2011252070602;120.74233067378908;;0;0
