TIME;AUD_FwsNumber;AUD_AlarmNumber;FCUALTSELOUT_simaplaw_a;FCUALTSELOUT_simaplaw_b;FCU_AltKnobIncrement;IR1OUT_a4_i_150_GPS_UTC_hours;IR1OUT_a4_i_150_GPS_UTC_minutes;IR1OUT_a4_i_150_GPS_UTC_seconds;BAP1ENGDOUT_simaplaw_a;BAP2ENGDOUT_simaplaw_b;BATHRENGDOUT;P_PEDALS_STEERING;P_THROTTLE_LEVER_ANGLE_ENGINE_1;P_THROTTLE_LEVER_ANGLE_ENGINE_2;P_THROTTLE_LEVER_ANGLE_ENGINE_3;P_THROTTLE_LEVER_ANGLE_ENGINE_4;P_LG_PANEL_ANTI_SKID_POSITION_SELECTED;P_LG_PANEL_GEAR_DOWN_REQUEST;P_LG_PANEL_GEAR_UP_REQUEST;P_LEFT_SIDESTICK_PITCH_CTRL;P_LEFT_SIDESTICK_ROLL_CTRL;P_RIGHT_SIDESTICK_PITCH_CTRL;P_RIGHT_SIDESTICK_ROLL_CTRL;P_LEFT_SIDESTICK_INSTINCTIVE_DISCONNECT;CKT_Engine1MasterLeverOn;CKT_Engine2MasterLeverOn;CKT_ThrustLeverAngle[0];CKT_ThrustLeverAngle[1];CKT_ThrustLeverAngle[2];CKT_ThrustLeverAngle[3];P_FLAPS_BOOLEAN_1;P_FLAPS_BOOLEAN_2;P_FLAPS_BOOLEAN_3;P_FLAPS_BOOLEAN_4;P_FLAPS_BOOLEAN_5;P_GLS_R_MASTER_CAUTION_BUTTON_PUSHED;P_GLS_R_MASTER_WARNING_BUTTON_PUSHED;FCU_LeftBaroSetting;ALTFCU;FCGS_FcuFpaSelect;FCGS_FcuVerticalSpeedSelect;FCGS_HdgTrkTargetToBeDisplayedOnFcu;FCUALTSELPROUT_simaplaw_a;FCULATSELPROUT_simaplaw_a;FCUMACHSELOUT_simaplaw_a;FCUMODEOUT_simaplaw_a;FCURANGEOUT_simaplaw_a;FCUSPDSELOUT_simaplaw_a;FCUSPDSELPROUT_simaplaw_a;FCUVSSELPROUT_simaplaw_a;FCU_AdaptSdpKnobPull;FCU_AltRateSelector;FCU_RightBaroSetting;FCU_AdaptRangeCpt20Nm;FCU_AdaptRangeFo10Nm;FCU_AdaptRangeFo20Nm;FCU_AdaptRangeFo40Nm;ALTITUDE;SPEED;AOI;AlarmActive;Action
1180.44;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.10712;0.07498200000000001;0.28922;-0.042847;1.0;1.0;0.0;-0.075002;-0.06869199999999999;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.8578026257428;120.02208720699379;;0;0
1180.45;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.10712;0.08569299999999999;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.023091999999999998;-0.073196;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.7445506130769;120.02202433721176;;0;0
1180.46;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.08569299999999999;0.26779000000000003;-0.021422999999999998;1.0;1.0;0.0;-0.023091999999999998;-0.073196;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.6313002921438;120.0219615564868;;0;0
1180.47;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.10712;0.08569299999999999;0.31064;-0.042847;1.0;1.0;0.0;-0.08884500000000001;-0.073196;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.5180516630248;120.02189886482132;;0;0
1180.48;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51826;0.10712;0.07498200000000001;0.31064;-0.06427000000000001;1.0;1.0;0.0;-0.084231;-0.091214;-0.06575299999999999;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.4048047258018;120.0218362622176;;0;0
1180.49;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.10712;0.07498200000000001;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.041549;-0.037161;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.2915594805606;120.02177374867806;;0;0
1180.5;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.07498200000000001;0.24636999999999998;0.0;1.0;1.0;0.0;-0.031167;-0.073196;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.1783159273825;120.021711324205;;0;0
1180.51;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.50883;0.09640499999999999;0.09640499999999999;0.32135;-0.042847;1.0;1.0;0.0;-0.041549;-0.082205;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1478.06507406635;120.02164898880079;;0;0
1180.52;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.50883;0.10712;0.08569299999999999;0.29993000000000003;-0.053558;1.0;1.0;0.0;-0.086538;-0.073196;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.9518338975472;120.0215867424678;;0;0
1180.53;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.086538;-0.037161;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.838595421057;120.02152458520835;;0;0
1180.54;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.50883;0.10712;0.08569299999999999;0.28922;-0.032135000000000004;1.0;1.0;0.0;-0.023091999999999998;-0.073196;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.7253586369613;120.02146251702484;;0;0
1180.55;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.10712;0.09640499999999999;0.31064;-0.06427000000000001;1.0;1.0;0.0;-0.041549;-0.073196;-0.06575299999999999;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.612123545345;120.02140053791956;;0;0
1180.56;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.07498200000000001;0.31064;-0.06427000000000001;1.0;1.0;0.0;-0.084231;-0.038287;-0.062291999999999986;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.4988901462887;120.02133864789486;;0;0
1180.57;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.08569299999999999;0.07498200000000001;0.31064;-0.042847;1.0;1.0;0.0;-0.070388;-0.055179;-0.06575299999999999;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.385658439878;120.02127684695316;;0;0
1180.58;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.08569299999999999;0.31064;-0.042847;1.0;1.0;0.0;-0.085384;-0.10923;-0.0646;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.2724284261942;120.02121513509675;;0;0
1180.59;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.06427000000000001;0.32135;-0.06427000000000001;1.0;1.0;0.0;-0.08769099999999999;-0.074323;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.1592001053198;120.021153512328;;0;0
1180.6;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.053558;1.0;1.0;0.0;-0.070388;-0.027025999999999998;-0.0646;0.016782;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1477.0459734773394;120.02109197864927;;0;0
1180.61;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.50883;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.9327485423362;120.0210305340629;;0;0
1180.62;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.09640499999999999;0.25708000000000003;-0.010712000000000001;1.0;1.0;0.0;-0.08884500000000001;-0.073196;-0.0646;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.8195253003905;120.02096917857125;;0;0
1180.63;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51826;0.08569299999999999;0.07498200000000001;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.08769099999999999;-0.031531;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.7063037515882;120.02090791217665;;0;0
1180.64;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.042702;-0.073196;-0.06575299999999999;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.593083896011;120.02084673488145;;0;0
1180.65;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51826;0.10712;0.08569299999999999;0.32135;-0.06427000000000001;1.0;1.0;0.0;-0.08769099999999999;-0.036035000000000005;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.4798657337412;120.020785646688;;0;0
1180.66;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.10712;0.08569299999999999;0.25708000000000003;0.0;1.0;1.0;0.0;-0.023091999999999998;-0.032657;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.3666492648633;120.02072464759873;;0;0
1180.67;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.09640499999999999;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.042702;-0.073196;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.2534344894589;120.02066373761585;;0;0
1180.68;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.08569299999999999;0.32135;-0.053558;1.0;1.0;0.0;-0.040395;-0.046169999999999996;-0.06575299999999999;0.016782;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.140221407613;120.02060291674185;;0;0
1180.69;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.06115900000000001;-0.055179;-0.06575299999999999;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1476.027010019407;120.020542184979;;0;0
1180.7;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.08569299999999999;0.08569299999999999;0.25708000000000003;0.0;1.0;1.0;0.0;-0.08769099999999999;-0.036035000000000005;-0.063446;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.9138003249234;120.02048154232969;;0;0
1180.71;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51826;0.09640499999999999;0.08569299999999999;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06575299999999999;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.8005923242465;120.02042098879619;;0;0
1180.72;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.07498200000000001;0.31064;-0.06427000000000001;1.0;1.0;0.0;-0.041549;-0.073196;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.6873860174592;120.02036052438099;;0;0
1180.73;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.11782999999999999;0.07498200000000001;0.35349;-0.07498200000000001;1.0;1.0;0.0;-0.041549;-0.073196;-0.0646;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.5741814046426;120.02030014908631;;0;0
1180.74;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.07498200000000001;0.25708000000000003;-0.010712000000000001;1.0;1.0;0.0;-0.0046346;-0.073196;-0.06575299999999999;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.4609784858828;120.02023986291456;;0;0
1180.75;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;42.0;1.0;1.0;1.0;0.51197;0.10712;0.08569299999999999;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.06115900000000001;-0.073196;-0.06575299999999999;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.3477772612616;120.02017966586808;;0;0
1180.76;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5151100000000001;0.10712;0.08569299999999999;0.31064;-0.053558;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.06690700000000001;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.2345777308594;120.02011955794926;;0;0
1180.77;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.084231;-0.091214;-0.0646;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.1213798947629;120.0200595391604;;0;0
1180.78;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.51826;0.09640499999999999;0.08569299999999999;0.25708000000000003;-0.010712000000000001;1.0;1.0;0.0;-0.086538;-0.031531;-0.063446;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1475.0081837530536;120.01999960950388;;0;0
1180.79;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5151100000000001;0.10712;0.08569299999999999;0.33205999999999997;-0.06427000000000001;1.0;1.0;0.0;-0.042702;-0.073196;-0.06575299999999999;0.017893;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.8949893058136;120.01993976898198;;0;0
1180.8;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.50883;0.09640499999999999;0.08569299999999999;0.32135;-0.07498200000000001;1.0;1.0;0.0;-0.08769099999999999;-0.027025999999999998;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.7817965531274;120.0198800175972;;0;0
1180.81;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.51197;0.10712;0.08569299999999999;0.34276999999999996;-0.08569299999999999;1.0;1.0;0.0;-0.0046346;-0.018018;-0.06575299999999999;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.6686054950767;120.01982035535174;;0;0
1180.82;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.07498200000000001;0.31064;-0.042847;1.0;1.0;0.0;-0.003481;-0.055179;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.555416131746;120.01976078224804;;0;0
1180.83;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.51197;0.09640499999999999;0.07498200000000001;0.33205999999999997;-0.07498200000000001;1.0;1.0;0.0;-0.08884500000000001;-0.036035000000000005;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.4422284632171;120.0197012982884;;0;0
1180.84;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5214;0.07498200000000001;0.08569299999999999;0.31064;-0.06427000000000001;1.0;1.0;0.0;-0.07961599999999999;-0.073196;-0.063446;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.3290424895727;120.01964190347523;;0;0
1180.85;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5151100000000001;0.10712;0.07498200000000001;0.33205999999999997;-0.08569299999999999;1.0;1.0;0.0;-0.013863;-0.073196;-0.06575299999999999;0.020114;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.2158582108968;120.0195825978108;;0;0
1180.86;0.0;0.0;4000.0;4000.0;0.0;10.0;27.0;43.0;1.0;1.0;1.0;0.5151100000000001;0.09640499999999999;0.08569299999999999;0.28922;-0.021422999999999998;1.0;1.0;0.0;-0.023091999999999998;-0.024774;-0.0646;0.019003;0.0;0.0;1.0;0.0;0.0;34.733000000000004;34.733000000000004;1.0;0.0;0.0;0.0;1.0;0.0;0.0;29.91;4000.0;1.8;1300.0;9.0;40.0;9.0;1.0;4.0;8.0;135.0;135.0;13.0;0.0;1.0;29.91;1.0;0.0;1.0;0.0;1474.102675627273;120.01952338129757;;0;0
